Date,Ticker,Close,Volume
2024-12-26,IOVA,7.6,6164548
2024-12-27,IOVA,7.37,7358036
2024-12-30,IOVA,7.17,9751556
2024-12-31,IOVA,7.4,7594094
2025-01-02,IOVA,7.79,7469345
2025-01-03,IOVA,7.65,7590609
2025-01-06,IOVA,7.48,5879410
2025-01-07,IOVA,7.4,7909461
2025-01-08,IOVA,7.17,7951902
2025-01-10,IOVA,6.4,18544470
2025-01-13,IOVA,5.78,16808728
2025-01-14,IOVA,5.89,15616068
2025-01-15,IOVA,5.91,9106140
2025-01-16,IOVA,5.76,9464626
2025-01-17,IOVA,5.91,6557866
2025-01-21,IOVA,5.88,11462906
2025-01-22,IOVA,5.99,8381629
2025-01-23,IOVA,6.19,7887383
2025-01-24,IOVA,6.25,6010609
2025-01-27,IOVA,6.25,8089024
2025-01-28,IOVA,6.19,5746391
2025-01-29,IOVA,6.07,9256837
2025-01-30,IOVA,6.21,6442855
2025-01-31,IOVA,5.85,9082084
2025-02-03,IOVA,5.64,9255622
2025-02-04,IOVA,5.81,5390275
2025-02-05,IOVA,6.1,6330135
2025-02-06,IOVA,5.88,5401482
2025-02-07,IOVA,5.69,6058830
2025-02-10,IOVA,5.32,11176645
2025-02-11,IOVA,5.29,9467979
2025-02-12,IOVA,5.34,5625417
2025-02-13,IOVA,5.34,7753648
2025-02-14,IOVA,5.57,8156813
2025-02-18,IOVA,5.56,5635904
2025-02-19,IOVA,5.65,6620615
2025-02-20,IOVA,5.61,7021092
2025-02-21,IOVA,5.78,10904289
2025-02-24,IOVA,5.535,8461514
2025-02-25,IOVA,5.34,7860248
2025-02-26,IOVA,5.35,6894926
2025-02-27,IOVA,5.26,13965579
2025-02-28,IOVA,4.235,49907668
2025-03-03,IOVA,4.04,18837293
2025-03-04,IOVA,3.92,18579504
2025-03-05,IOVA,4.05,11220033
2025-03-06,IOVA,3.75,9885735
2025-03-07,IOVA,3.75,9990891
2025-03-10,IOVA,3.73,8221247
2025-03-11,IOVA,3.9,8030831
2025-03-12,IOVA,3.82,7673129
2025-03-13,IOVA,3.52,10396929
2025-03-14,IOVA,3.59,8286075
2025-03-17,IOVA,3.74,9243711
2025-03-18,IOVA,3.57,6312965
2025-03-19,IOVA,3.56,10135054
2025-03-20,IOVA,3.54,6141284
2025-03-21,IOVA,3.54,7553605
2025-03-24,IOVA,3.63,6711098
2025-03-25,IOVA,3.48,6304107
2025-03-26,IOVA,3.44,10463592
2025-03-27,IOVA,3.63,7418424
2025-03-28,IOVA,3.56,8327932
2025-03-31,IOVA,3.33,10669913
2025-04-01,IOVA,3.25,9064843
2025-04-02,IOVA,3.54,7525162
2025-04-03,IOVA,3.25,10839955
2025-04-04,IOVA,3.0,13938186
2025-04-07,IOVA,3.03,15421403
2025-04-08,IOVA,2.85,9655133
2025-04-09,IOVA,3.27,17772785
2025-04-10,IOVA,3.06,12124579
2025-04-11,IOVA,3.3,7524105
2025-04-14,IOVA,3.41,9749240
2025-04-15,IOVA,3.23,6708034
2025-04-16,IOVA,3.07,8144870
2025-04-17,IOVA,3.06,9647606
2025-04-21,IOVA,3.08,9640272
2025-04-22,IOVA,3.21,8959537
2025-04-23,IOVA,3.19,7112348
2025-04-24,IOVA,3.36,5700645
2025-04-25,IOVA,3.51,14760425
2025-04-28,IOVA,3.61,6496602
2025-04-29,IOVA,3.56,6268324
2025-04-30,IOVA,3.59,7077556
2025-05-01,IOVA,3.33,10879577
2025-05-02,IOVA,3.5,9741305
2025-05-05,IOVA,3.5,8403741
2025-05-06,IOVA,3.1,12930001
2025-05-07,IOVA,3.13,8256488
2025-05-08,IOVA,3.17,26676777
2025-05-09,IOVA,1.75,112356789
2025-05-12,IOVA,1.93,37615561
2025-05-13,IOVA,1.79,26815648
2025-05-14,IOVA,1.705,14539422
2025-05-15,IOVA,1.76,14348959
2025-05-16,IOVA,1.66,19518760
2025-05-19,IOVA,1.83,15217852
2025-05-20,IOVA,1.91,15769992
2025-05-21,IOVA,1.755,11929548
2025-05-22,IOVA,1.75,6313941
2025-05-23,IOVA,1.78,7861848
2025-05-27,IOVA,1.73,16121349
2025-05-28,IOVA,1.75,13092314
2025-05-29,IOVA,1.83,8775372
2025-05-30,IOVA,1.75,7681718
2025-06-02,IOVA,1.76,9048708
2025-06-03,IOVA,1.82,9885654
2025-06-04,IOVA,1.83,5720692
2025-06-05,IOVA,1.8,6845072
2025-06-06,IOVA,2.05,20618530
2025-06-09,IOVA,2.21,18236920
2025-06-10,IOVA,2.38,21028668
2025-06-11,IOVA,2.24,17204811
2025-06-12,IOVA,2.31,13549860
2025-06-13,IOVA,2.24,8800404
2025-06-16,IOVA,2.08,12627932
2025-06-17,IOVA,2.02,7860408
2025-06-18,IOVA,2.04,8359813
2025-06-20,IOVA,1.98,11248017
2025-06-23,IOVA,1.85,9108877
2025-06-24,IOVA,1.88,9713724
2025-06-25,IOVA,1.78,11033246
2025-06-26,IOVA,1.74,12298845
2025-06-27,IOVA,1.69,17529960
2025-06-30,IOVA,1.72,7295518
2025-07-01,IOVA,1.74,9322363
2025-07-02,IOVA,1.75,6755473
2025-07-03,IOVA,1.75,4636041
2025-07-07,IOVA,1.7,11050901
2025-07-08,IOVA,1.77,10573135
2025-07-09,IOVA,1.99,18805232
2025-07-10,IOVA,1.93,13559154
2025-07-11,IOVA,1.87,6779433
2025-07-14,IOVA,2.01,19549461
2025-07-15,IOVA,1.94,37198064
2025-07-16,IOVA,2.23,24651175
2025-07-17,IOVA,2.34,24867960
2025-07-18,IOVA,2.23,14748054
2025-07-21,IOVA,2.49,22367106
2025-07-22,IOVA,3.13,49389605
2025-07-23,IOVA,3.97,110321141
2025-07-24,IOVA,3.29,43521624
2025-07-25,IOVA,3.13,24935051
2025-07-28,IOVA,2.95,22230421
2025-07-29,IOVA,2.92,15736192
2025-07-30,IOVA,2.67,18999855
2025-07-31,IOVA,2.57,13583057
2025-08-01,IOVA,2.68,16672585
2025-08-04,IOVA,2.83,12557760
2025-08-05,IOVA,2.75,8176300
2025-08-06,IOVA,2.58,11627900
2025-08-07,IOVA,2.64,28357053
2025-08-08,IOVA,2.11,43435399
2025-08-11,IOVA,1.97,15416840
2025-08-12,IOVA,2.23,16361412
2025-08-13,IOVA,2.45,15248251
2025-08-14,IOVA,2.45,11261806
2025-08-15,IOVA,2.55,9443314
2025-08-18,IOVA,2.5,9127204
2025-08-19,IOVA,2.6,34629535
2025-08-20,IOVA,2.53,10095423
2025-08-21,IOVA,2.54,12587458
2025-08-22,IOVA,2.69,11240470
2025-08-25,IOVA,2.53,12531696
2025-08-26,IOVA,2.45,8263265
2025-08-27,IOVA,2.42,9121623
2025-08-28,IOVA,2.23,11041986
2025-08-29,IOVA,2.23,7044142
2025-09-02,IOVA,2.19,8745582
2025-09-03,IOVA,2.21,7318440
2025-09-04,IOVA,2.2,7447616
2025-09-05,IOVA,2.49,15230117
2025-09-08,IOVA,2.38,11240027
2025-09-09,IOVA,2.37,9759267
2025-09-10,IOVA,2.38,11190852
2025-09-11,IOVA,2.42,8029785
2025-09-12,IOVA,2.27,8544676
2025-09-15,IOVA,2.27,6336254
2025-09-16,IOVA,2.3,9124268
2025-09-17,IOVA,2.22,9065294
2025-09-18,IOVA,2.2,11316307
2025-09-19,IOVA,2.05,23094114
2025-09-22,IOVA,2.12,9147718
2025-09-23,IOVA,2.07,7204777
2025-09-24,IOVA,2.12,7104331
2025-09-25,IOVA,2.02,10010442
2025-09-26,IOVA,2.11,10181046
2025-09-29,IOVA,2.23,9535201
2025-09-30,IOVA,2.17,6608250
2025-10-01,IOVA,2.21,6777785
2025-10-02,IOVA,2.25,9156335
2025-10-03,IOVA,2.34,8740811
2025-10-06,IOVA,2.21,15705087
2025-10-07,IOVA,2.18,11909068
2025-10-08,IOVA,2.27,15178177
2025-10-09,IOVA,2.19,10977059
2025-10-10,IOVA,2.1,14271055
2025-10-13,IOVA,2.14,8131141
2025-10-14,IOVA,2.12,10407189
2025-10-15,IOVA,2.24,14330678
2025-10-16,IOVA,2.24,11558510
2025-10-17,IOVA,2.18,9271963
2025-10-20,IOVA,2.32,20957757
2025-10-21,IOVA,2.27,14985623
2025-10-22,IOVA,2.15,13741722
2025-10-23,IOVA,2.19,7637657
2025-10-24,IOVA,2.25,9293649
2025-10-27,IOVA,2.31,9685567
2025-10-28,IOVA,2.19,10161099
2025-10-29,IOVA,2.0,24478047
2025-10-30,IOVA,1.95,12532517
2025-10-31,IOVA,1.97,10872025
2025-11-03,IOVA,1.95,50971627
2025-11-04,IOVA,1.82,16092595
2025-11-05,IOVA,1.81,17711674
2025-11-06,IOVA,2.31,83726609
2025-11-07,IOVA,2.3,29618692
2025-11-10,IOVA,2.37,24145070
2025-11-11,IOVA,2.65,26850047
2025-11-12,IOVA,2.54,14759814
2025-11-13,IOVA,2.41,11331147
2025-11-14,IOVA,2.47,16042418
2025-11-17,IOVA,2.42,17825890
2025-11-18,IOVA,2.44,10977813
2025-11-19,IOVA,2.26,9943788
2025-11-20,IOVA,2.18,8555202
2025-11-21,IOVA,2.24,8081841
2025-11-24,IOVA,2.5,16014534
2025-11-25,IOVA,2.48,9522155
2025-11-26,IOVA,2.44,6730192
2025-11-28,IOVA,2.47,3445699
2025-12-01,IOVA,2.23,11802711
2025-12-02,IOVA,2.135,7760343
2025-12-03,IOVA,2.21,7854285
2025-12-04,IOVA,2.2,8746922
2025-12-05,IOVA,2.2,6622490
2025-12-08,IOVA,2.31,14076620
2025-12-09,IOVA,2.25,7043563
2025-12-10,IOVA,2.26,7328207
2025-12-11,IOVA,2.25,13860410
2025-12-12,IOVA,2.2,10617607
2025-12-15,IOVA,2.16,9475523
2025-12-16,IOVA,2.25,14161234
2025-12-17,IOVA,2.52,23272128
2025-12-18,IOVA,2.46,10260738
2025-12-19,IOVA,2.48,29951805
2025-12-22,IOVA,2.78,14217883
2025-12-23,IOVA,2.82,12025064
2025-12-24,IOVA,2.87,7684523
2025-12-26,IOVA,2.85,8113431
2023-01-03,META,124.74,35528531
2023-01-04,META,127.37,32397094
2023-01-05,META,126.94,25447099
2023-01-06,META,130.02,27584498
2023-01-09,META,129.47,26649145
2023-01-10,META,132.99,28684431
2023-01-11,META,132.89,25423046
2023-01-12,META,136.71,30757732
2023-01-13,META,136.98,22423839
2023-01-17,META,135.36,21147587
2023-01-18,META,133.02,20215486
2023-01-19,META,136.15,28625232
2023-01-20,META,139.37,28688630
2023-01-23,META,143.27,27470093
2023-01-24,META,143.14,21970190
2023-01-25,META,141.5,26622021
2023-01-26,META,147.3,25482084
2023-01-27,META,151.74,35771865
2023-01-30,META,147.06,28040100
2023-01-31,META,148.97,29842109
2023-02-01,META,153.12,55661017
2023-02-02,META,188.77,150475687
2023-02-03,META,186.53,76809701
2023-02-06,META,186.06,42483811
2023-02-07,META,191.62,47080662
2023-02-08,META,183.43,36139074
2023-02-09,META,177.92,37118811
2023-02-10,META,174.15,33433567
2023-02-13,META,179.43,31463223
2023-02-14,META,179.48,24034631
2023-02-15,META,177.16,25337966
2023-02-16,META,172.44,25827473
2023-02-17,META,172.88,24171260
2023-02-21,META,172.08,34592582
2023-02-22,META,171.12,22433158
2023-02-23,META,172.04,20017779
2023-02-24,META,170.39,19791334
2023-02-27,META,169.54,19277002
2023-02-28,META,174.94,46051117
2023-03-01,META,173.42,30998380
2023-03-02,META,174.53,17360708
2023-03-03,META,185.25,45877692
2023-03-06,META,184.9,33209394
2023-03-07,META,184.51,36701495
2023-03-08,META,184.97,19432405
2023-03-09,META,181.69,26582750
2023-03-10,META,179.51,25665032
2023-03-13,META,180.9,24727969
2023-03-14,META,194.02,41642627
2023-03-15,META,197.75,42123552
2023-03-16,META,204.93,50819659
2023-03-17,META,195.61,50141098
2023-03-20,META,197.81,25186315
2023-03-21,META,202.16,31826952
2023-03-22,META,199.81,28477759
2023-03-23,META,204.28,27389669
2023-03-24,META,206.01,27733042
2023-03-27,META,202.84,18527184
2023-03-28,META,200.68,19127295
2023-03-29,META,205.35,18851137
2023-03-30,META,207.84,22608303
2023-03-31,META,211.94,25440273
2023-04-03,META,213.07,17924613
2023-04-04,META,214.72,21026367
2023-04-05,META,211.48,19396630
2023-04-06,META,216.1,26104411
2023-04-10,META,214.75,16106074
2023-04-11,META,213.85,16710101
2023-04-12,META,214.0,18972172
2023-04-13,META,220.35,23310357
2023-04-14,META,221.49,21591207
2023-04-17,META,218.86,15481874
2023-04-18,META,217.89,12280984
2023-04-19,META,215.7,15898078
2023-04-20,META,213.07,16475443
2023-04-21,META,212.89,17717166
2023-04-24,META,212.79,15750920
2023-04-25,META,207.55,19198175
2023-04-26,META,209.4,41992726
2023-04-27,META,238.56,71196531
2023-04-28,META,240.32,39554036
2023-05-01,META,243.18,29143912
2023-05-02,META,239.24,24350149
2023-05-03,META,237.03,34463859
2023-05-04,META,233.52,17889391
2023-05-05,META,232.78,27000480
2023-05-08,META,233.27,16400526
2023-05-09,META,233.37,16865587
2023-05-10,META,233.08,19119007
2023-05-11,META,235.79,20448991
2023-05-12,META,233.81,16161447
2023-05-15,META,238.86,20653229
2023-05-16,META,238.82,18163772
2023-05-17,META,242.485,21193080
2023-05-18,META,246.85,22943297
2023-05-19,META,245.64,21733581
2023-05-22,META,248.32,27738479
2023-05-23,META,246.74,17748115
2023-05-24,META,249.21,17724338
2023-05-25,META,252.69,22371435
2023-05-26,META,262.04,25768663
2023-05-30,META,262.52,23816483
2023-05-31,META,264.72,25473690
2023-06-01,META,272.61,25609508
2023-06-02,META,272.61,19416930
2023-06-05,META,271.39,20742946
2023-06-06,META,271.12,19419010
2023-06-07,META,263.6,26163627
2023-06-08,META,264.58,20899359
2023-06-09,META,264.95,16949794
2023-06-12,META,271.05,15471702
2023-06-13,META,271.32,16164024
2023-06-14,META,273.35,19175066
2023-06-15,META,281.83,25973455
2023-06-16,META,281.0,43127731
2023-06-20,META,284.33,20701589
2023-06-21,META,281.64,20556170
2023-06-22,META,284.88,17563061
2023-06-23,META,288.73,51092038
2023-06-26,META,278.47,24232651
2023-06-27,META,287.05,26108260
2023-06-28,META,285.29,16722117
2023-06-29,META,281.53,15395690
2023-06-30,META,286.98,19694872
2023-07-03,META,286.02,8629269
2023-07-05,META,294.37,33865457
2023-07-06,META,291.99,47733829
2023-07-07,META,290.53,25585975
2023-07-10,META,294.1,37058306
2023-07-11,META,298.29,27585918
2023-07-12,META,309.34,36677127
2023-07-13,META,313.41,30280972
2023-07-14,META,308.87,23054108
2023-07-17,META,310.62,25323126
2023-07-18,META,312.05,20764580
2023-07-19,META,316.01,21763688
2023-07-20,META,302.52,23836876
2023-07-21,META,294.26,42139259
2023-07-24,META,291.61,24949405
2023-07-25,META,294.47,19585584
2023-07-26,META,298.57,47256930
2023-07-27,META,311.71,64229173
2023-07-28,META,325.48,39220270
2023-07-31,META,318.6,25799603
2023-08-01,META,322.71,22889870
2023-08-02,META,314.31,20461094
2023-08-03,META,313.19,15215422
2023-08-04,META,310.73,17612762
2023-08-07,META,316.56,16236504
2023-08-08,META,312.64,15183532
2023-08-09,META,305.21,19955783
2023-08-10,META,305.74,14358897
2023-08-11,META,301.64,14046250
2023-08-14,META,306.19,15641921
2023-08-15,META,301.95,11623613
2023-08-16,META,294.29,18547741
2023-08-17,META,285.09,23950089
2023-08-18,META,283.25,35347925
2023-08-21,META,289.9,20181475
2023-08-22,META,287.6,12999913
2023-08-23,META,294.24,18287001
2023-08-24,META,286.75,18360882
2023-08-25,META,285.5,23701443
2023-08-28,META,290.26,14239285
2023-08-29,META,297.99,20844522
2023-08-30,META,295.1,17717024
2023-08-31,META,295.89,17229865
2023-09-01,META,296.38,12842257
2023-09-05,META,300.15,14955989
2023-09-06,META,299.17,15418092
2023-09-07,META,298.67,33748737
2023-09-08,META,297.89,17572203
2023-09-11,META,307.56,19489330
2023-09-12,META,301.66,13480400
2023-09-13,META,305.06,13210915
2023-09-14,META,311.72,19343102
2023-09-15,META,300.31,28131140
2023-09-18,META,302.55,14234158
2023-09-19,META,305.07,15931618
2023-09-20,META,299.67,19379515
2023-09-21,META,295.73,21319582
2023-09-22,META,299.08,25369592
2023-09-25,META,300.83,18987014
2023-09-26,META,298.96,19417161
2023-09-27,META,297.74,36429835
2023-09-28,META,303.96,22167075
2023-09-29,META,300.21,25373695
2023-10-02,META,306.82,16265571
2023-10-03,META,300.94,17362250
2023-10-04,META,305.58,16880484
2023-10-05,META,304.79,19129957
2023-10-06,META,315.43,21803856
2023-10-09,META,318.36,22503662
2023-10-10,META,321.84,19037973
2023-10-11,META,327.82,22036297
2023-10-12,META,324.16,20530518
2023-10-13,META,314.69,21360790
2023-10-16,META,321.15,16536114
2023-10-17,META,324.0,16387799
2023-10-18,META,316.97,16851003
2023-10-19,META,312.81,18709160
2023-10-20,META,308.65,22312275
2023-10-23,META,314.01,17796785
2023-10-24,META,312.55,19525488
2023-10-25,META,299.53,42192474
2023-10-26,META,288.35,66684141
2023-10-27,META,296.73,29596256
2023-10-30,META,302.66,28435053
2023-10-31,META,301.27,19434168
2023-11-01,META,311.85,20434580
2023-11-02,META,310.87,21631820
2023-11-03,META,314.6,16764315
2023-11-06,META,315.8,12887699
2023-11-07,META,318.82,14055614
2023-11-08,META,319.78,13609704
2023-11-09,META,320.55,16103071
2023-11-10,META,328.77,19116921
2023-11-13,META,329.19,16908948
2023-11-14,META,336.31,17179403
2023-11-15,META,332.71,14531180
2023-11-16,META,334.19,18932572
2023-11-17,META,335.04,14519213
2023-11-20,META,339.97,16976129
2023-11-21,META,336.98,12027863
2023-11-22,META,341.49,10715177
2023-11-24,META,338.23,5467488
2023-11-27,META,334.7,15684454
2023-11-28,META,338.99,12637245
2023-11-29,META,332.2,16024497
2023-11-30,META,327.15,23146387
2023-12-01,META,324.82,15276375
2023-12-04,META,320.02,19037080
2023-12-05,META,318.29,16952128
2023-12-06,META,317.45,11294337
2023-12-07,META,326.59,15905079
2023-12-08,META,332.75,14087351
2023-12-11,META,325.28,25802462
2023-12-12,META,334.22,18485461
2023-12-13,META,334.74,16353321
2023-12-14,META,333.17,19607335
2023-12-15,META,334.92,31776852
2023-12-18,META,344.62,18993852
2023-12-19,META,350.36,17729362
2023-12-20,META,349.28,16369850
2023-12-21,META,354.09,15289556
2023-12-22,META,353.39,11772779
2023-12-26,META,354.83,9898614
2023-12-27,META,357.83,13207928
2023-12-28,META,358.32,11798807
2023-12-29,META,353.96,14987092
2024-01-02,META,346.29,19042152
2024-01-03,META,344.47,15451133
2024-01-04,META,347.12,12099895
2024-01-05,META,351.95,13750912
2024-01-08,META,358.66,13890222
2024-01-09,META,357.43,13463871
2024-01-10,META,370.47,22117206
2024-01-11,META,369.67,17205385
2024-01-12,META,374.49,19310046
2024-01-16,META,367.46,15306885
2024-01-17,META,368.37,12724779
2024-01-18,META,376.13,16354332
2024-01-19,META,383.45,21670806
2024-01-22,META,381.78,17680454
2024-01-23,META,385.2,15506096
2024-01-24,META,390.7,15604285
2024-01-25,META,393.18,15091080
2024-01-26,META,394.14,13159290
2024-01-29,META,401.02,18742433
2024-01-30,META,400.06,18614727
2024-01-31,META,390.14,20180817
2024-02-01,META,394.78,29727051
2024-02-02,META,474.99,84707646
2024-02-05,META,459.41,40832376
2024-02-06,META,454.72,21655214
2024-02-07,META,469.59,23065994
2024-02-08,META,470.0,18815097
2024-02-09,META,468.11,18413137
2024-02-12,META,468.9,19381963
2024-02-13,META,460.12,20916602
2024-02-14,META,473.28,16858401
2024-02-15,META,484.03,24212326
2024-02-16,META,473.32,23324620
2024-02-20,META,471.75,18015523
2024-02-21,META,468.03,12977050
2024-02-22,META,486.13,21625805
2024-02-23,META,484.03,18374286
2024-02-26,META,481.74,12101415
2024-02-27,META,487.05,10809595
2024-02-28,META,484.02,12715486
2024-02-29,META,490.13,17732045
2024-03-01,META,502.3,15884882
2024-03-04,META,498.19,12324141
2024-03-05,META,490.22,15325299
2024-03-06,META,496.09,11757925
2024-03-07,META,512.19,18586437
2024-03-08,META,505.95,18597059
2024-03-11,META,483.59,20428274
2024-03-12,META,499.75,15448232
2024-03-13,META,495.57,12090656
2024-03-14,META,491.83,12620014
2024-03-15,META,484.1,29153576
2024-03-18,META,496.98,11755251
2024-03-19,META,496.24,10903092
2024-03-20,META,505.52,11711100
2024-03-21,META,507.76,9712549
2024-03-22,META,509.58,8120593
2024-03-25,META,503.02,8380617
2024-03-26,META,495.89,11205382
2024-03-27,META,493.86,9989676
2024-03-28,META,485.58,15212764
2024-04-01,META,491.35,9247007
2024-04-02,META,497.37,11081026
2024-04-03,META,506.74,12099171
2024-04-04,META,510.92,26476253
2024-04-05,META,527.34,19263265
2024-04-08,META,519.25,13260579
2024-04-09,META,516.9,10881445
2024-04-10,META,519.83,11418491
2024-04-11,META,523.16,10369469
2024-04-12,META,511.9,11984535
2024-04-15,META,500.23,13512893
2024-04-16,META,499.76,9847925
2024-04-17,META,494.17,12193743
2024-04-18,META,501.8,14808670
2024-04-19,META,481.06,25184827
2024-04-22,META,481.73,17271125
2024-04-23,META,496.1,15079196
2024-04-24,META,493.5,37772677
2024-04-25,META,441.38,82890741
2024-04-26,META,443.29,32691443
2024-04-29,META,432.62,21502646
2024-04-30,META,430.17,18429496
2024-05-01,META,439.19,20344947
2024-05-02,META,441.68,15221322
2024-05-03,META,451.96,16489057
2024-05-06,META,465.68,15094627
2024-05-07,META,468.24,13406816
2024-05-08,META,472.6,11683929
2024-05-09,META,475.42,9437651
2024-05-10,META,476.2,10749999
2024-05-13,META,468.01,14668798
2024-05-14,META,471.85,10478553
2024-05-15,META,481.54,13100470
2024-05-16,META,473.23,16608179
2024-05-17,META,471.91,10807289
2024-05-20,META,468.84,11745080
2024-05-21,META,464.63,11742189
2024-05-22,META,467.78,10078611
2024-05-23,META,465.78,11747913
2024-05-24,META,478.22,12024254
2024-05-28,META,479.92,10175770
2024-05-29,META,474.36,9226218
2024-05-30,META,467.05,10735226
2024-05-31,META,466.83,16919805
2024-06-03,META,477.49,11279390
2024-06-04,META,476.99,7088718
2024-06-05,META,495.06,15690484
2024-06-06,META,493.76,10667339
2024-06-07,META,492.96,9380745
2024-06-10,META,502.6,11236919
2024-06-11,META,507.47,9673715
2024-06-12,META,508.84,11983227
2024-06-13,META,504.1,9954621
2024-06-14,META,504.16,10243347
2024-06-17,META,506.63,11266601
2024-06-18,META,499.49,13060425
2024-06-20,META,501.7,11801182
2024-06-21,META,494.78,23130732
2024-06-24,META,498.91,13525278
2024-06-25,META,510.6,12109769
2024-06-26,META,513.12,8882337
2024-06-27,META,519.56,10121199
2024-06-28,META,504.22,15855137
2024-07-01,META,504.68,10328150
2024-07-02,META,509.5,7739479
2024-07-03,META,509.96,6005615
2024-07-05,META,539.91,21354093
2024-07-08,META,529.32,14917495
2024-07-09,META,530.0,8769088
2024-07-10,META,534.69,10983276
2024-07-11,META,512.7,16458253
2024-07-12,META,498.87,19750544
2024-07-15,META,496.16,12539163
2024-07-16,META,489.79,14075833
2024-07-17,META,461.99,28076595
2024-07-18,META,475.85,19267160
2024-07-19,META,476.79,15149416
2024-07-22,META,487.4,12023088
2024-07-23,META,488.69,9455527
2024-07-24,META,461.27,17649738
2024-07-25,META,453.41,18240489
2024-07-26,META,465.7,14222388
2024-07-29,META,465.71,11339630
2024-07-30,META,463.19,11390439
2024-07-31,META,474.83,24285777
2024-08-01,META,497.74,43083082
2024-08-02,META,488.14,24044658
2024-08-05,META,475.73,21396191
2024-08-06,META,494.09,20954959
2024-08-07,META,488.92,20105307
2024-08-08,META,509.63,16156843
2024-08-09,META,517.77,13696640
2024-08-12,META,515.95,9767422
2024-08-13,META,528.54,13743839
2024-08-14,META,526.76,11444189
2024-08-15,META,537.33,13482141
2024-08-16,META,527.42,14776684
2024-08-19,META,529.28,9879713
2024-08-20,META,526.73,7944391
2024-08-21,META,535.16,13423292
2024-08-22,META,531.93,15708292
2024-08-23,META,528.0,11323936
2024-08-26,META,521.12,9584002
2024-08-27,META,519.1,6282720
2024-08-28,META,516.78,9106077
2024-08-29,META,518.22,8317424
2024-08-30,META,521.31,9157541
2024-09-03,META,511.76,12459113
2024-09-04,META,512.74,8335207
2024-09-05,META,516.86,8640888
2024-09-06,META,500.27,14744521
2024-09-09,META,504.79,11047828
2024-09-10,META,504.79,9899022
2024-09-11,META,511.83,10782532
2024-09-12,META,525.6,11993342
2024-09-13,META,524.62,10321422
2024-09-16,META,533.28,9527646
2024-09-17,META,536.315,11690779
2024-09-18,META,537.95,10323537
2024-09-19,META,559.1,15646951
2024-09-20,META,561.35,22066817
2024-09-23,META,564.41,12830669
2024-09-24,META,563.33,12992956
2024-09-25,META,568.31,16543350
2024-09-26,META,567.84,14400787
2024-09-27,META,567.36,9398367
2024-09-30,META,572.44,12807206
2024-10-01,META,576.47,15259274
2024-10-02,META,572.81,6524650
2024-10-03,META,582.77,11580980
2024-10-04,META,595.94,14199788
2024-10-07,META,584.78,12014198
2024-10-08,META,592.89,7857377
2024-10-09,META,590.51,9529707
2024-10-10,META,583.83,7740449
2024-10-11,META,589.95,8587051
2024-10-14,META,590.42,8251971
2024-10-15,META,586.27,9564236
2024-10-16,META,576.79,11268384
2024-10-17,META,576.93,8701158
2024-10-18,META,576.47,7694274
2024-10-21,META,575.16,8171879
2024-10-22,META,582.01,8544463
2024-10-23,META,563.69,14248419
2024-10-24,META,567.78,7184651
2024-10-25,META,573.25,11337874
2024-10-28,META,578.16,10925131
2024-10-29,META,593.28,13019092
2024-10-30,META,591.8,26864925
2024-10-31,META,567.58,26838395
2024-11-01,META,567.16,15303235
2024-11-04,META,560.68,12064601
2024-11-05,META,572.43,9775379
2024-11-06,META,572.05,18305429
2024-11-07,META,591.7,14653708
2024-11-08,META,589.34,9415699
2024-11-11,META,583.17,10209051
2024-11-12,META,584.82,16287724
2024-11-13,META,580.0,10757583
2024-11-14,META,577.16,11053743
2024-11-15,META,554.08,17712864
2024-11-18,META,554.4,14346715
2024-11-19,META,561.09,9522445
2024-11-20,META,565.52,9797339
2024-11-21,META,563.09,11154749
2024-11-22,META,559.14,9164004
2024-11-25,META,565.11,13599830
2024-11-26,META,573.54,10356550
2024-11-27,META,569.2,7200228
2024-11-29,META,574.32,7130519
2024-12-02,META,592.83,12522371
2024-12-03,META,613.65,14907164
2024-12-04,META,613.78,14697006
2024-12-05,META,608.93,8081212
2024-12-06,META,623.77,16935503
2024-12-09,META,613.57,11426015
2024-12-10,META,619.32,10938854
2024-12-11,META,632.68,10837228
2024-12-12,META,630.79,7474717
2024-12-13,META,620.35,8453349
2024-12-16,META,624.24,10885625
2024-12-17,META,619.44,12897842
2024-12-18,META,597.19,17075480
2024-12-19,META,595.57,14958082
2024-12-20,META,585.25,48989390
2024-12-23,META,599.85,10205750
2024-12-24,META,607.75,4726056
2024-12-26,META,603.35,6091239
2024-12-27,META,599.81,8084229
2024-12-30,META,591.24,7025864
2024-12-31,META,585.51,6019520
2025-01-02,META,599.24,12682269
2025-01-03,META,604.63,11436784
2025-01-06,META,630.2,14560754
2025-01-07,META,617.89,12071479
2025-01-08,META,610.72,10085846
2025-01-10,META,615.86,19256564
2025-01-13,META,608.33,10785031
2025-01-14,META,594.25,13597992
2025-01-15,META,617.12,15524302
2025-01-16,META,611.3,8355349
2025-01-17,META,612.77,17280600
2025-01-21,META,616.46,11674016
2025-01-22,META,623.5,12274011
2025-01-23,META,636.45,9910163
2025-01-24,META,647.49,19065329
2025-01-27,META,659.88,28399190
2025-01-28,META,674.33,20950107
2025-01-29,META,676.49,21377820
2025-01-30,META,687.0,29322898
2025-01-31,META,689.18,19331660
2025-02-03,META,697.46,21415739
2025-02-04,META,704.19,13826270
2025-02-05,META,704.87,17793766
2025-02-06,META,711.99,13080690
2025-02-07,META,714.52,16427067
